# ABRIK Runtime Breakdown Benchmark (unified dense/sparse)
# Precision: double
# Input matrix: /lustre/isaac24/scratch/mmelnic1/data/ABRIK/ABRIK_test_mat1.bin
# Input size: 10000 x 10000
# Format: dense
# Block sizes: 1, 4, 8, 16, 32, 64, 128, 
# Matmul counts: 2, 4, 8, 16, 32, 64, 
# Runs per configuration: 10
# Tolerance: 4.94851e-14
# Timings in microseconds
b_sz, num_matmuls, allocation_t, get_factors_t, ungqr_t, reorth_t, qr_t, gemm_A_t, main_loop_t, sketching_t, r_cpy_t, s_cpy_t, norm_t, t_rest, total_t
16, 64, 13902, 716944, 727569, 6135790, 2411075, 2943689, 12706169, 1529, 541978, 102, 4945, 2338, 13499861
16, 64, 14042, 1487358, 643713, 6051655, 2395298, 2950123, 12538882, 1427, 547926, 97, 4878, 2378, 14098895
16, 64, 14076, 1942709, 665205, 6205687, 2421212, 2915399, 12739376, 1624, 569023, 101, 4898, 2550, 14742484
16, 64, 14038, 1361917, 675804, 6167674, 2473266, 2864511, 12707349, 1334, 564801, 96, 4934, 2286, 14130661
16, 64, 14073, 649427, 670441, 6134133, 2376281, 2982313, 12669371, 1429, 548115, 100, 4919, 2433, 13383664
32, 2, 10410, 220493, 25650, 122899, 490742, 120108, 755425, 378, 10356, 7, 12, 2652, 1003707
32, 2, 5139, 282248, 18439, 96424, 759230, 138636, 817934, 20299, 10231, 7, 13, 13036, 1343702
32, 2, 5458, 311501, 31075, 108822, 678028, 149610, 684193, 20474, 8580, 7, 11, 16692, 1330258
32, 2, 4099, 286231, 13101, 109697, 623438, 124960, 658366, 21102, 76, 7, 20, 22634, 1205365
32, 2, 5801, 255434, 24527, 89918, 658096, 134119, 685988, 27579, 10537, 7, 13, 16354, 1222385
32, 2, 4146, 229380, 29127, 102322, 750623, 123157, 742358, 34927, 10694, 6, 12, 16078, 1300472
32, 2, 6906, 237364, 23322, 116818, 608804, 149208, 647481, 20976, 10143, 7, 12, 16243, 1189803
32, 2, 5110, 255670, 20503, 113450, 789356, 137809, 752294, 34259, 8771, 6, 14, 16256, 1381204
32, 2, 5896, 213937, 22163, 110123, 742611, 139410, 710207, 20464, 8682, 7, 11, 29737, 1293041
32, 2, 5691, 247793, 18505, 95694, 461103, 120780, 668950, 27995, 8355, 6, 14, 15601, 1001537
32, 4, 9909, 348871, 35960, 339686, 1235188, 256350, 1592886, 21525, 17210, 12, 38, 16454, 2281203
32, 4, 10304, 804620, 44426, 275151, 1263237, 246811, 1551020, 21389, 23613, 13, 36, 16491, 2706091
32, 4, 9900, 823430, 46650, 323933, 1183481, 241781, 1509795, 34251, 25196, 13, 39, 23151, 2711825
32, 4, 9635, 617008, 46348, 364131, 1125218, 252380, 1492669, 40995, 20679, 12, 45, 16701, 2493152
32, 4, 6729, 830152, 52038, 291379, 1129786, 230484, 1444863, 20753, 26121, 11, 40, 15827, 2603320
32, 4, 7254, 687558, 45269, 337249, 1007814, 205404, 1278600, 21059, 8634, 12, 36, 37661, 2357950
32, 4, 9864, 892344, 42840, 309652, 1160405, 237391, 1473343, 27637, 20537, 13, 41, 16519, 2717243
32, 4, 8029, 923368, 47838, 298558, 1148854, 227331, 1478494, 40890, 30988, 14, 43, 30028, 2755941
32, 4, 10376, 819014, 42723, 304938, 1171974, 254042, 1530588, 20874, 25335, 13, 39, 30395, 2679723
32, 4, 10084, 894075, 50535, 349278, 1096889, 217855, 1503841, 28288, 27795, 13, 42, 16486, 2691340
32, 8, 9509, 1164841, 86512, 715660, 2226495, 410101, 3182904, 14354, 48114, 27, 125, 23106, 4698844
32, 8, 4478, 744827, 66686, 665074, 1737247, 413942, 2686351, 15521, 43875, 25, 122, 20903, 3712700
32, 8, 4987, 1092324, 59592, 804765, 2016232, 439151, 3086608, 27564, 27353, 23, 123, 16477, 4488591
32, 8, 4482, 1142995, 69720, 638710, 2110760, 482559, 3006194, 14256, 35664, 25, 121, 22516, 4521808
32, 8, 4930, 203753, 62111, 632593, 1955519, 440275, 2804993, 28077, 21122, 25, 134, 33868, 3382407
32, 8, 5034, 595728, 87812, 660016, 1933125, 433634, 2937886, 21541, 65857, 26, 121, 25523, 3828417
32, 8, 5100, 647146, 74203, 761253, 2314535, 415161, 3289540, 21139, 48740, 26, 120, 15917, 4303340
32, 8, 4396, 510608, 76686, 717964, 2008026, 472377, 3193446, 20789, 56037, 24, 127, 15629, 3882663
32, 8, 4812, 1095312, 87807, 688918, 2158411, 444320, 3151922, 21547, 52198, 24, 124, 17173, 4570646
32, 8, 4664, 1233235, 76740, 672569, 2089904, 429548, 3047686, 34633, 34776, 24, 124, 23717, 4599934
32, 16, 7951, 507224, 130435, 1559764, 4019651, 857493, 6335656, 33898, 72507, 47, 548, 17070, 7206588
32, 16, 22490, 976911, 176091, 1590364, 3890052, 855436, 6386006, 20994, 110465, 49, 512, 16416, 7659780
32, 16, 7960, 646508, 151046, 1536672, 3778388, 829831, 6102884, 27374, 74626, 49, 506, 19264, 7072224
32, 16, 7924, 1097877, 140952, 1589979, 3908587, 881264, 6311398, 21224, 85363, 84, 527, 20242, 7754023
32, 16, 7724, 2936646, 129196, 1395942, 3626376, 868039, 5829763, 20486, 69056, 49, 526, 16572, 9070612
32, 16, 7598, 1484199, 139576, 1626366, 3477739, 796453, 6095928, 1372, 73458, 51, 520, 2748, 7610080
32, 16, 12898, 1367743, 152141, 1518874, 3924573, 863399, 6228420, 24533, 82387, 49, 512, 16574, 7963683
32, 16, 7601, 2185107, 146892, 1633566, 3465277, 782563, 5848208, 21108, 81559, 52, 512, 27431, 8351668
32, 16, 7813, 1268029, 126585, 1494667, 3520543, 811449, 5706426, 27023, 62993, 47, 510, 25736, 7345395
32, 16, 7988, 506710, 152724, 1487563, 3829988, 845033, 6124251, 21375, 80453, 45, 532, 20118, 6952529
32, 32, 14145, 1415607, 249693, 3170152, 7026093, 1638142, 11966557, 27287, 148228, 111, 2592, 27582, 13719632
32, 32, 14349, 719289, 281021, 3342465, 7211348, 1659160, 12638024, 1307, 162237, 116, 2589, 2196, 13396077
32, 32, 14164, 1256021, 280867, 3223503, 7398873, 1672744, 12703751, 1411, 147238, 109, 2589, 2505, 14000024
32, 32, 12551, 1542737, 276141, 3277349, 7592180, 1599745, 12913071, 1255, 185810, 111, 2596, 2414, 14492889
32, 32, 12666, 1715775, 266512, 3257373, 7812654, 1626495, 13106887, 1404, 160919, 118, 2566, 2165, 14858647
32, 32, 12330, 1618055, 283595, 3355797, 7575173, 1629509, 12988829, 1268, 162365, 114, 2579, 2271, 14643056
32, 32, 14545, 980644, 249363, 3208979, 7136484, 1585729, 12311618, 1308, 149436, 120, 2594, 2450, 13331652
32, 32, 15276, 804491, 250726, 3244358, 6696957, 1572161, 11894347, 1451, 150446, 113, 2569, 2304, 12740852
32, 32, 15305, 632024, 271996, 3215611, 7226822, 1603351, 12475422, 1256, 175348, 109, 2544, 2198, 13146564
32, 32, 14028, 705491, 273909, 3345726, 7709869, 1718449, 13205423, 1364, 176996, 114, 2594, 2158, 13950698
32, 64, 25795, 2401627, 533560, 6614683, 14790566, 3216168, 25450489, 1540, 299763, 182, 15129, 2337, 27901350
32, 64, 26496, 2924142, 556597, 6787072, 14644225, 3186220, 25545785, 1876, 373592, 411, 15034, 2467, 28518132
32, 64, 25623, 1154545, 521375, 6740562, 14128731, 3197962, 24861592, 1756, 275314, 470, 15126, 2727, 26064191
32, 64, 24331, 1537480, 539309, 6692575, 14468839, 3297171, 25330349, 1895, 334840, 390, 15065, 2453, 26914348
32, 64, 25190, 3866154, 552768, 6576611, 14094341, 3135180, 24647618, 1770, 290852, 390, 15096, 2427, 28560779
32, 64, 26179, 2382479, 500343, 6373151, 14685670, 3128083, 24999209, 1835, 314594, 472, 15117, 2652, 27430575
32, 64, 25524, 1279943, 540505, 6628484, 14960652, 3244325, 25447621, 20422, 295667, 383, 15077, 16047, 27027029
32, 64, 24625, 2324950, 479634, 6660345, 13909948, 3175168, 24540427, 1770, 316768, 380, 15500, 2617, 26911705
32, 64, 25761, 1875223, 457090, 6533122, 14678584, 3224778, 25235532, 2005, 344234, 386, 15084, 2492, 27158759
32, 64, 25462, 916594, 493767, 6202923, 14333749, 3159063, 24493352, 1854, 307078, 482, 15136, 2551, 25458659
64, 2, 14505, 888308, 461903, 124851, 489716, 88525, 1028701, 419, 7555, 11, 25, 2525, 2078343
64, 2, 3156, 723560, 434675, 96783, 802464, 128956, 1036211, 28081, 7095, 11, 36, 25500, 2250317
64, 2, 3253, 781528, 499711, 83181, 704282, 125213, 990176, 20879, 8691, 11, 36, 16237, 2243022
64, 2, 3226, 766923, 456920, 106556, 739565, 139706, 1016150, 34348, 7947, 12, 64, 16345, 2271612
64, 2, 3155, 801388, 503025, 123490, 768253, 152944, 1064827, 40630, 12688, 12, 34, 20857, 2426476
64, 2, 3234, 714922, 486406, 96306, 745879, 127241, 1050602, 27927, 8720, 11, 36, 23321, 2234003
64, 2, 3225, 865973, 477140, 90386, 788915, 140203, 1035812, 27686, 13515, 12, 29, 20069, 2427153
64, 2, 3208, 794468, 363221, 97139, 799110, 86514, 954267, 32749, 6893, 11, 30, 30228, 2213571
64, 2, 3169, 820077, 471731, 84137, 762201, 114061, 964991, 34784, 8581, 11, 38, 23413, 2322203
64, 2, 3142, 752803, 459487, 117350, 766329, 108415, 1017977, 21336, 7169, 10, 30, 19894, 2255965
64, 4, 6257, 1180089, 681008, 171388, 966982, 170283, 1619049, 34591, 14061, 27, 76, 17411, 3242173
64, 4, 6183, 791695, 743734, 343879, 1289796, 227523, 2174616, 40730, 14939, 22, 81, 16560, 3475142
64, 4, 5992, 875490, 796573, 254467, 968622, 233194, 1821290, 21560, 4911, 26, 83, 23251, 3184169
64, 4, 6211, 997974, 779508, 336685, 1270817, 210948, 2133935, 35003, 14455, 22, 80, 16448, 3668151
64, 4, 6161, 1553119, 726471, 336761, 987963, 172718, 1834654, 28027, 9706, 22, 75, 16269, 3837292
64, 4, 5811, 1645261, 747280, 279443, 816039, 198397, 1669005, 28335, 22151, 21, 84, 37896, 3780718
64, 4, 6160, 596804, 817030, 313218, 1230033, 217727, 2168610, 28613, 15086, 21, 86, 28632, 3253410
64, 4, 6163, 1004823, 623228, 215612, 636789, 161606, 1231063, 33768, 15677, 28, 73, 23794, 2721561
64, 4, 6213, 1592834, 714818, 179115, 1022042, 165067, 1675347, 24794, 9942, 23, 81, 19845, 3734774
64, 4, 6110, 272149, 864335, 326688, 1112418, 234299, 2121047, 28676, 16736, 22, 80, 26563, 2888076
64, 8, 9281, 290273, 1268893, 658067, 1722877, 347495, 3562704, 31162, 23446, 43, 271, 23357, 4375165
64, 8, 20167, 1098684, 1547176, 713311, 2077901, 342249, 4234835, 14268, 36039, 46, 276, 29706, 5879823
64, 8, 9969, 3150864, 1522216, 744469, 2119089, 395837, 4393915, 22936, 49518, 45, 268, 16127, 8031338
64, 8, 9587, 717396, 1462398, 668993, 2228443, 366160, 4330211, 27189, 48896, 46, 288, 16940, 5546336
64, 8, 10003, 834349, 1496376, 656657, 2109831, 401287, 4239652, 31189, 42897, 48, 303, 30086, 5613026
64, 8, 9536, 3209502, 1489237, 703564, 2013246, 397952, 4195051, 14201, 31410, 44, 273, 25179, 7894144
64, 8, 9761, 437563, 1364353, 609097, 2039464, 332007, 3957203, 34407, 48297, 49, 274, 16639, 4891911
64, 8, 9805, 1271715, 1316869, 736155, 2298925, 383395, 4388078, 34664, 35698, 45, 280, 28915, 6116466
64, 8, 9702, 910742, 1509193, 685016, 2047223, 398064, 4230609, 22009, 31995, 44, 273, 26906, 5641167
64, 8, 9718, 1628488, 1427760, 667535, 2054051, 372912, 4104657, 24968, 35783, 46, 276, 16494, 6238031
64, 16, 18460, 950763, 2817940, 1421974, 3614655, 681775, 8159220, 21188, 80316, 89, 1355, 16445, 9624960
64, 16, 11755, 424167, 2608345, 1295491, 3131532, 606932, 7538724, 1991, 78997, 98, 1369, 2112, 8162789
64, 16, 11747, 2450030, 2594785, 1375159, 3318489, 627217, 7803088, 2281, 60006, 90, 1355, 2127, 10443286
64, 16, 11558, 949393, 2739722, 1498721, 3954524, 682409, 8758902, 2114, 75961, 95, 1360, 2163, 9918020
64, 16, 11756, 2023539, 2516088, 1291692, 3127438, 644791, 7469689, 2292, 40701, 89, 1451, 2390, 9662227
64, 16, 11520, 139105, 2485521, 1548420, 3380156, 711405, 8030378, 2216, 67446, 89, 1323, 2103, 8349304
64, 16, 11808, 491655, 2463094, 1326016, 3650644, 628279, 7972596, 2089, 53543, 89, 1327, 2096, 8630640
64, 16, 11375, 149047, 2670279, 1445284, 3745104, 638526, 8396032, 2229, 60446, 92, 1311, 2192, 8725885
64, 16, 11563, 610612, 2502134, 1562780, 3369875, 588070, 7941853, 2169, 75897, 91, 1303, 2190, 8726684
64, 16, 11881, 2113215, 2569222, 1554244, 3593986, 638741, 8268407, 2246, 62805, 88, 1350, 2134, 10549912
64, 32, 24571, 449957, 5275311, 3165109, 7809324, 1295066, 17539129, 2515, 162995, 165, 7581, 2486, 18195080
64, 32, 25227, 1247445, 4954315, 3055501, 6826672, 1234558, 16128545, 3195, 125449, 178, 7505, 2493, 17482538
64, 32, 31763, 803795, 5260902, 3036746, 7390840, 1325587, 17080908, 3275, 133373, 173, 7596, 2629, 17996679
64, 32, 25055, 572951, 5082289, 3191583, 6906660, 1321865, 16514499, 3135, 126957, 178, 7633, 2546, 17240852
64, 32, 24966, 785918, 5055149, 2896327, 6918251, 1348378, 16184216, 3099, 102888, 175, 7579, 2764, 17145494
64, 32, 24491, 2366361, 5146307, 2933071, 7386693, 1298557, 16840175, 3438, 147768, 175, 7747, 2297, 19316905
64, 32, 25972, 973707, 4942046, 2902538, 6798025, 1173550, 15866104, 3224, 127705, 171, 7545, 2455, 16956938
64, 32, 25250, 761354, 4929031, 3198254, 7602227, 1226232, 17029771, 3164, 151510, 177, 7595, 2487, 17907281
64, 32, 24487, 2066390, 4632907, 2824949, 6025457, 1280358, 14714614, 2850, 95787, 176, 7603, 2537, 16963501
64, 32, 24642, 1014593, 5056028, 3009311, 6924386, 1385977, 16370764, 3331, 137928, 180, 7563, 2515, 17566454
64, 64, 48181, 2520628, 10038896, 6478439, 13685542, 2602388, 32979748, 2810, 209686, 359, 48957, 2594, 35638480
64, 64, 48045, 1504232, 10291173, 6619528, 15586910, 2705778, 35422507, 3182, 313517, 339, 49128, 2336, 37124168
64, 64, 48289, 3557778, 9525270, 6040715, 13442830, 2397849, 31589467, 3068, 204190, 357, 49140, 2637, 35272123
64, 64, 49322, 3344904, 9852833, 6292128, 14896208, 2615754, 33598946, 7845, 235630, 355, 48836, 15510, 37359325
64, 64, 48030, 6806644, 9839373, 6292635, 14375561, 2532286, 33235434, 2799, 229138, 350, 48902, 2707, 40178425
64, 64, 54782, 4141253, 9549775, 6204032, 13497725, 2529437, 32025439, 2891, 271505, 354, 49315, 2947, 36304016
64, 64, 48842, 3304583, 9681861, 6090285, 13990909, 2484121, 32454914, 3272, 236617, 353, 49256, 2879, 35892978
64, 64, 49233, 1935096, 9959589, 6180143, 14561717, 2558689, 33472840, 3064, 248996, 349, 48699, 2779, 35548354
64, 64, 49691, 2974352, 9662281, 6429223, 14983504, 2455108, 33741842, 2905, 254554, 341, 48818, 2849, 36863626
64, 64, 49138, 2891011, 9860727, 6122209, 14329921, 2605415, 33175297, 3072, 288334, 347, 48836, 2599, 36201609
128, 2, 7187, 115277, 392034, 7093, 594379, 70345, 513615, 380, 2425, 368, 52, 2588, 1192128
128, 2, 5724, 115680, 186104, 6414, 147425, 49854, 247762, 9465, 1665, 357, 49, 15907, 538644
128, 2, 5623, 122644, 147740, 6532, 170891, 86338, 233355, 21347, 1886, 361, 60, 16060, 579482
128, 2, 5391, 100388, 155180, 6365, 141283, 52165, 239189, 2812, 1855, 344, 54, 4567, 470404
128, 2, 5701, 115317, 193463, 7443, 140908, 52194, 273472, 2936, 2703, 342, 51, 2266, 523324
128, 2, 5611, 47680, 185898, 6130, 380369, 77215, 241068, 27676, 1771, 326, 48, 16067, 748791
128, 2, 5594, 113891, 166775, 6143, 141706, 52933, 243940, 3310, 1822, 324, 50, 2482, 495030
128, 2, 5487, 62764, 154591, 6256, 144013, 53312, 247356, 2484, 1939, 329, 50, 2342, 433567
128, 2, 5749, 70429, 166688, 6011, 147533, 52504, 252593, 2908, 2075, 345, 46, 2586, 456874
128, 2, 5733, 1587121, 973061, 98122, 537835, 115634, 1371546, 3057, 6940, 7290, 47, 2880, 3337720
128, 4, 8451, 78290, 268707, 17671, 477402, 119487, 494037, 28177, 6287, 675, 185, 30009, 1035341
128, 4, 26377, 743952, 831604, 87213, 457899, 101746, 1371122, 378, 4875, 7305, 185, 2714, 2264248
128, 4, 8035, 161386, 341378, 17811, 505555, 116371, 560538, 21846, 4716, 691, 179, 23832, 1201800
128, 4, 7933, 121436, 535712, 18168, 434182, 99991, 525370, 20227, 5136, 644, 177, 25320, 1268926
128, 4, 8023, 138200, 284736, 17356, 239317, 84999, 508885, 3844, 4177, 678, 188, 2043, 783561
128, 4, 7966, 140632, 294845, 18412, 338857, 105323, 516932, 28433, 3924, 638, 179, 17163, 956372
128, 4, 8036, 155285, 464760, 18191, 484834, 107881, 743004, 3261, 8980, 684, 179, 3474, 1255565
128, 4, 7911, 72448, 961657, 103666, 625274, 140738, 1463659, 3609, 5066, 7296, 187, 2251, 1930103
128, 4, 8072, 140027, 315167, 17613, 246706, 85466, 548568, 4231, 4912, 672, 174, 2051, 825091
128, 4, 8038, 139181, 263684, 17233, 470884, 115413, 486239, 28884, 5150, 733, 185, 15792, 1065177
128, 8, 12037, 146155, 1357673, 135997, 846418, 227671, 2179157, 21349, 18002, 1352, 760, 16158, 2783572
128, 8, 11668, 196359, 736649, 51017, 432972, 157285, 1266988, 3815, 9328, 1370, 779, 2122, 1603364
128, 8, 11438, 143510, 481788, 49579, 432628, 157075, 998012, 3967, 10042, 1316, 766, 2098, 1294207
128, 8, 11300, 143813, 468982, 49148, 435327, 158919, 1009806, 4076, 9617, 1308, 779, 2129, 1285398
128, 8, 11396, 1817502, 802501, 50367, 443822, 159385, 1367682, 4276, 11142, 7946, 767, 2080, 3311184
128, 8, 11214, 144250, 1068305, 205106, 887525, 203709, 2254977, 3736, 14241, 8027, 758, 2392, 2549263
128, 8, 11213, 779194, 2650883, 570525, 1573534, 347758, 5063439, 4282, 14902, 21114, 745, 2074, 5976224
128, 8, 11366, 142497, 1687879, 234424, 1067515, 266033, 2940845, 3739, 21788, 8010, 784, 2095, 3446130
128, 8, 11667, 142550, 491443, 58132, 442405, 161316, 1035847, 4575, 9095, 1380, 766, 2073, 1325402
128, 8, 11314, 143137, 843615, 130748, 560147, 183863, 1595978, 3736, 10172, 2097, 790, 2081, 1891700
128, 16, 25961, 451747, 2359210, 551484, 1478591, 449415, 4757537, 4207, 33786, 9360, 4063, 2128, 5369952
128, 16, 25642, 447572, 1288711, 174588, 824767, 320613, 2504047, 3564, 21046, 2806, 4068, 2434, 3115811
128, 16, 26750, 452685, 1013453, 123483, 831682, 294947, 2174212, 3631, 20338, 2850, 4051, 2441, 2776311
128, 16, 25498, 446170, 2267894, 536970, 1862069, 433766, 5042443, 4112, 35926, 16104, 4094, 2451, 5635054
128, 16, 25179, 3409809, 1483021, 125468, 831417, 306740, 2658001, 3475, 21581, 2703, 4050, 2440, 6215883
128, 16, 25717, 445829, 1219286, 272000, 1116233, 318772, 2824835, 3872, 19145, 9349, 4044, 2500, 3436747
128, 16, 26164, 459946, 1225215, 213958, 1017388, 319220, 2687694, 3603, 24832, 2668, 4077, 2443, 3299514
128, 16, 25327, 451623, 1053994, 122691, 839003, 292872, 2112388, 4344, 19997, 2678, 4035, 2486, 2819050
128, 16, 25887, 448485, 1260905, 254508, 857243, 320004, 2585987, 3579, 21115, 2700, 4066, 2405, 3200897
128, 16, 26046, 450060, 2343350, 363638, 1596931, 401058, 4400309, 4015, 23332, 15762, 4055, 2413, 5230660
128, 32, 48867, 1434313, 2702440, 606924, 2346635, 649791, 6244188, 4073, 43658, 18924, 25380, 2558, 7883563
128, 32, 49640, 1422668, 2299987, 421530, 1889675, 593784, 5164724, 4998, 39929, 22184, 25430, 2659, 6772484
128, 32, 49345, 1416539, 2004490, 296574, 1662690, 568289, 4481606, 4521, 42360, 5283, 25444, 2488, 6078023
128, 32, 46650, 1424211, 4395107, 1006553, 3133065, 802357, 9308077, 5187, 49772, 25416, 25238, 2578, 10916134
128, 32, 47793, 1563694, 3036113, 590239, 2849812, 679457, 6647405, 20492, 53918, 11965, 25323, 15913, 8894719
128, 32, 47541, 1949332, 3193471, 623147, 2652831, 654409, 6853349, 4869, 47440, 12674, 25641, 2964, 9214319
128, 32, 48868, 1484054, 2443043, 378151, 1964711, 610221, 5340720, 5651, 34037, 12040, 25560, 2649, 7008985
128, 32, 47384, 1430455, 3922434, 1072408, 3377540, 762859, 9122530, 5399, 61475, 31955, 25385, 2546, 10739840
128, 32, 48524, 1470811, 3332890, 787499, 2592833, 708437, 7387792, 4475, 45216, 25137, 25421, 2648, 9043891
128, 32, 48361, 1482526, 2000454, 300185, 1772626, 568301, 4579915, 6185, 35562, 5488, 25331, 2882, 6247901
128, 64, 92999, 5547642, 5817618, 1336503, 4363817, 1266683, 12921222, 13100, 92687, 11832, 175329, 15705, 18733915
128, 64, 95594, 5231247, 5065329, 1353364, 4353667, 1238547, 12145919, 5881, 81096, 17431, 175217, 2752, 17620125
128, 64, 95409, 5206244, 5044368, 1258074, 4361114, 1214353, 12041368, 5658, 84811, 30743, 174776, 2807, 17478357
128, 64, 93145, 5893719, 3823862, 875438, 3482887, 1110190, 9418421, 4313, 72093, 10766, 174956, 2587, 15543956
128, 64, 94517, 5244771, 5307027, 1382708, 4602568, 1208205, 12245592, 20055, 88671, 25398, 175234, 15769, 18164923
128, 64, 94937, 5799556, 5337840, 1358958, 4723349, 1198122, 12765469, 4787, 86953, 24500, 175449, 2999, 18807450
128, 64, 96136, 7501334, 4689923, 1117160, 3813304, 1169187, 10919062, 5676, 71658, 10749, 175153, 2773, 18653053
128, 64, 95669, 5268026, 4219180, 940598, 3811315, 1122119, 10219137, 6210, 79045, 17632, 175295, 3037, 15738126
128, 64, 96792, 5263312, 4237567, 954030, 3891129, 1115967, 10320915, 6711, 73947, 10686, 175993, 2713, 15828847
128, 64, 95010, 5219135, 6799640, 1685916, 5587636, 1334379, 15579587, 5726, 99868, 30593, 174711, 2800, 21035414
