# ABRIK Runtime Breakdown Benchmark (unified dense/sparse)
# Precision: double
# Input matrix: /lustre/isaac24/scratch/mmelnic1/data/ABRIK/CurlCurl_3.mtx
# Input size: 1219574 x 1219574
# Format: sparse
# Block sizes: 1, 4, 8, 16, 32, 
# Matmul counts: 2, 4, 8, 16, 32, 64, 128, 256, 512, 1024, 
# Runs per configuration: 10
# Tolerance: 4.94851e-14
# Timings in microseconds
b_sz, num_matmuls, allocation_t, get_factors_t, ungqr_t, reorth_t, qr_t, gemm_A_t, main_loop_t, sketching_t, r_cpy_t, s_cpy_t, norm_t, t_rest, total_t
32, 16, 689454, 150231, 8425825, 2507424, 876761, 789907, 11994050, 36292, 43426, 43, 499, 898, 13520760
32, 16, 684055, 148226, 8140635, 2446298, 800833, 777878, 11623026, 36451, 37869, 40, 493, 949, 13073727
32, 32, 1383084, 453649, 16167877, 5606432, 1642321, 1532718, 24466845, 37158, 90765, 82, 2555, 940, 26917581
32, 32, 1377670, 421332, 16027259, 5626326, 1411394, 1540669, 24117168, 37520, 84334, 87, 2504, 989, 26530084
32, 32, 1370909, 423605, 15781590, 5704174, 1459940, 1547476, 23998436, 37074, 76757, 86, 2485, 921, 26405017
32, 32, 1381826, 436364, 16128313, 5727005, 1405040, 1571510, 24310511, 42309, 79451, 86, 2585, 1081, 26775570
32, 32, 1394933, 423093, 16822016, 5754767, 1811238, 1562821, 25233901, 50378, 86666, 84, 2511, 7510, 27916017
32, 32, 1361777, 436492, 16080051, 5621946, 1473551, 1541191, 24197774, 35737, 74791, 106, 2521, 996, 26629159
32, 32, 1380718, 423325, 16282804, 5732087, 1424071, 1544603, 24492082, 35801, 86167, 80, 2538, 989, 26913183
32, 32, 1366996, 422065, 15942799, 5665061, 1428528, 1540545, 24065404, 36276, 85962, 85, 2515, 1207, 26492039
32, 32, 1391446, 421594, 16033312, 5556870, 1366322, 1550583, 24015648, 36534, 76305, 83, 2529, 1049, 26436627
32, 32, 1369223, 420261, 16682715, 5729083, 1538388, 1533131, 25006149, 36370, 95660, 81, 2515, 997, 27408424
32, 64, 2717693, 1434837, 32039168, 13154318, 3082995, 3015423, 50894086, 36498, 162495, 162, 14698, 1556, 55659843
32, 64, 2735164, 1427278, 32273243, 13511477, 3357213, 3039259, 51798540, 36977, 175706, 190, 14773, 1127, 56572407
32, 64, 2725682, 1418939, 32205749, 13260720, 3163903, 3039767, 51271968, 36506, 165066, 169, 14782, 1485, 56032768
32, 64, 2739984, 1407735, 31818430, 13199204, 2901594, 3052446, 50578809, 36394, 168795, 166, 14672, 1181, 55340601
32, 64, 2758906, 1780161, 31967658, 13061041, 2847123, 3014859, 50512693, 36564, 180048, 164, 14834, 1475, 55662833
32, 64, 2765679, 1453124, 31351421, 12938332, 2804983, 3016367, 49707592, 35623, 161697, 176, 14809, 1126, 54543337
32, 64, 2733738, 1448576, 31765263, 13148683, 2787686, 3036196, 50302831, 36250, 161611, 182, 14812, 1109, 55134106
32, 64, 2734342, 1420919, 32271846, 13169982, 2939133, 3028174, 51024868, 35806, 181132, 176, 14800, 1152, 55797462
32, 64, 2729822, 1425407, 31957564, 13071459, 2874936, 3046850, 50535770, 36763, 150717, 167, 14768, 1192, 55309645
32, 64, 2758169, 1424268, 31563182, 13097185, 3006601, 3054435, 50321364, 36888, 155876, 171, 14832, 1589, 55113196
32, 128, 5493887, 6456752, 63097289, 33562267, 5865103, 6041985, 108426387, 38130, 340996, 353, 96847, 1717, 120995326
32, 128, 5454680, 4838778, 63182838, 33274232, 6548705, 5997002, 108887427, 38457, 359562, 352, 97122, 1439, 119793167
32, 128, 5459358, 4800068, 63255240, 33547078, 6422491, 6015500, 109138099, 38398, 375166, 339, 96870, 1338, 120011846
32, 128, 5461849, 4819385, 63573369, 33682789, 5848182, 6103560, 109085089, 38421, 366633, 342, 96920, 2118, 119993568
32, 128, 5521052, 4825736, 63579980, 33314571, 6213290, 6045402, 109057348, 38933, 382437, 335, 97102, 1402, 120020240
32, 128, 5505727, 4825303, 63261640, 33533397, 6004814, 6044855, 108729448, 38657, 351869, 366, 96945, 2115, 119665688
32, 128, 5462668, 4805702, 63883186, 33311357, 6297088, 6040942, 109407074, 38238, 383379, 340, 97022, 1355, 120321277
32, 128, 5437871, 4952321, 62996051, 33216896, 5928803, 5989028, 107996015, 37408, 341406, 334, 96947, 1392, 118998457
32, 128, 5458680, 4864563, 62917811, 33335518, 6000696, 5986358, 108102732, 38021, 336291, 356, 96805, 1371, 119036470
32, 128, 5525814, 6744357, 63574660, 33205370, 5972262, 6017790, 108665402, 38780, 372451, 336, 97162, 1397, 121550379
32, 256, 10854978, 18276151, 126004891, 99180278, 11240008, 12159018, 249356367, 39106, 660810, 687, 691616, 2379, 279109922
32, 256, 10901602, 18152960, 126647038, 99733191, 11739996, 12092886, 251026317, 51068, 693821, 666, 691385, 8497, 280713110
32, 256, 10986315, 18332643, 127492576, 99590856, 12792026, 12139275, 252469304, 44222, 734409, 717, 691750, 84577, 282889366
32, 256, 10925687, 18537968, 126257326, 99283720, 11450893, 12065993, 249879560, 88774, 714570, 697, 690999, 8454, 280025081
32, 256, 10965230, 18515200, 126650818, 99580911, 12894667, 12120001, 252067754, 39438, 704185, 696, 691912, 1892, 282164950
32, 256, 10896099, 25708921, 126838375, 99301875, 12130170, 12080094, 250799983, 51971, 727454, 701, 690905, 8470, 288435035
32, 256, 10906476, 21507133, 126979215, 100321062, 11930143, 12121602, 252134299, 38150, 699597, 701, 691546, 2032, 285197657
32, 256, 10971115, 21035971, 125540681, 99296452, 12096059, 12077079, 249831495, 38251, 700956, 698, 691721, 2095, 282451078
32, 256, 11097778, 18207979, 127973198, 100116889, 12791100, 12088425, 253833480, 38682, 744999, 700, 691517, 2015, 283753282
32, 256, 11023284, 18260170, 126982005, 99126775, 12714191, 12034863, 251632165, 37178, 696978, 708, 690951, 2044, 281569147
32, 512, 21969037, 85536545, 254750415, 333962202, 28058949, 23934093, 646781739, 38685, 1481959, 1414, 5168457, 2978, 754904734
32, 512, 21824853, 87703472, 253784884, 334808033, 27737640, 24014817, 646421875, 38342, 1474144, 1429, 5170770, 3250, 756561634
32, 512, 21712868, 82112317, 253797738, 334251512, 26154271, 24143052, 644395420, 44195, 1445426, 1468, 5167166, 111987, 748942000
32, 512, 22024177, 83027647, 254342702, 334883108, 28620206, 24015926, 647998686, 100160, 1535722, 1491, 5170556, 3693, 753725388
32, 512, 21940354, 84156344, 253351193, 333434558, 26159194, 24092008, 643105547, 49994, 1458918, 1443, 5171243, 9712, 749824961
32, 512, 21956091, 82353338, 253955930, 334058835, 28029760, 24073446, 646149077, 40735, 1448117, 1485, 5169081, 9584, 751096402
32, 512, 21874441, 84173552, 252560260, 334717375, 26469899, 23995332, 643786764, 39326, 1460493, 1479, 5169889, 3074, 750465120
32, 512, 21946507, 82312488, 254155807, 334132622, 27479304, 24175032, 645764504, 56745, 1431264, 1491, 5168945, 129828, 750990033
32, 512, 21772999, 84060847, 253999809, 333036884, 27476712, 24103030, 644636661, 95869, 1426068, 1503, 5167189, 3299, 751144209
32, 512, 21811467, 83816960, 253657192, 334429966, 27331769, 24064141, 645540561, 38078, 1460018, 1478, 5170481, 3773, 751785323
32, 1024, 76357802, 1012239461, 511594162, 1220762664, 59189822, 48141327, 1882105255, 39262, 3105152, 3320, 39880093, 23838, 2971336903
32, 1024, 76461754, 1006837445, 508177618, 1218379535, 59804037, 48067147, 1876537582, 107365, 2905493, 3429, 39884751, 53198, 2960681772
32, 1024, 73575290, 1004031906, 510080970, 1219252671, 57222005, 48170040, 1876956203, 61888, 2889966, 15746, 39902002, 138500, 2955340984
32, 1024, 73705561, 1001539926, 512203537, 1217259040, 61728911, 48021362, 1881474316, 130199, 2935661, 22312, 39889162, 111476, 2957547147
32, 1024, 76139764, 1013032159, 511349032, 1223520799, 61320718, 48093961, 1886386411, 165595, 2858339, 3301, 39882545, 42266, 2976408479
32, 1024, 73413817, 1011111045, 508921865, 1224669059, 57802834, 48087688, 1881428672, 114801, 2786460, 3410, 39878407, 126384, 2966915770
32, 1024, 73774361, 1006409502, 509735633, 1218779249, 60146416, 48162292, 1878940134, 61498, 2817962, 16556, 39879873, 106570, 2959889912
32, 1024, 74322083, 1003100367, 512403518, 1224174486, 64389721, 48069782, 1891066596, 152038, 2803855, 19384, 39887157, 121624, 2969444015
32, 1024, 73419788, 1012318455, 509139899, 1222585955, 64818521, 48062614, 1886657120, 110026, 2769662, 3615, 39883147, 12977, 2973124659
32, 1024, 73443906, 1006415015, 512325199, 1222647497, 64927884, 48144859, 1890119458, 89377, 2833082, 3461, 39887991, 60290, 2970778561
