# ABRIK Speed Comparison Benchmark (budgeted checkpointing)
# Precision: double
# Input matrix: /lustre/isaac24/scratch/mmelnic1/data/ABRIK/ABRIK_test_mat6.bin
# Input size: 10000 x 10000
# Format: dense
# Target rank: 10
# Budget (total matvecs): 4096
# Num runs: 10 (distinct RNG seeds 0..num_runs-1)
# Block sizes: 1, 4, 8, 16, 32, 
# RSVD uses largest block size with k_r = budget_mv / 2
# Tolerance: 4.94851e-14
# ABRIK elapsed = cumulative BK + SVD extraction (not residual eval)
# Spectra/RSVD elapsed = wall clock for that independent call
# Residual: sqrt(||S^{-1}AV-U||^2_F + ||(A'U)S^{-1}-V||^2_F)
# GESDD is deterministic and runs once (reported under run=0)
run, method, b_sz, total_matvecs, err, elapsed_us
7, RSVD, 32, 512, 1.08242, 4771612
7, RSVD, 32, 1024, 0.842347, 9652544
7, RSVD, 32, 2048, 0.597023, 19490704
7, RSVD, 32, 4096, 0.362103, 38544584
8, ABRIK, 1, 0, 1, 112334
8, ABRIK, 4, 4, 1.14878, 307578
8, ABRIK, 4, 8, 1.2417, 657220
8, ABRIK, 4, 16, 1.9708, 1218155
8, ABRIK, 4, 32, 1.0151, 2452970
8, ABRIK, 4, 64, 0.28147, 5021382
8, ABRIK, 4, 128, 0.010938, 10192431
8, ABRIK, 4, 256, 1.63663e-07, 20530032
8, ABRIK, 4, 512, 1.91728e-14, 38593966
8, ABRIK, 4, 1024, 1.9057e-14, 76280471
8, ABRIK, 4, 2048, 1.9903e-14, 152468203
8, ABRIK, 4, 4096, 1.97542e-14, 302974965
8, ABRIK, 8, 8, 1.64794, 324545
8, ABRIK, 8, 16, 1.82459, 712911
8, ABRIK, 8, 32, 1.78516, 1636440
8, ABRIK, 8, 64, 0.490001, 3398134
8, ABRIK, 8, 128, 0.0885558, 6932160
8, ABRIK, 8, 256, 0.000130423, 13323507
8, ABRIK, 8, 512, 5.84579e-12, 27358492
8, ABRIK, 8, 1024, 1.99455e-14, 53328028
8, ABRIK, 8, 2048, 1.99837e-14, 101408584
8, ABRIK, 8, 4096, 1.99397e-14, 197787198
8, ABRIK, 16, 16, 2.39475, 218187
8, ABRIK, 16, 32, 2.06152, 546986
8, ABRIK, 16, 64, 1.019, 1183968
8, ABRIK, 16, 128, 0.247642, 2446807
8, ABRIK, 16, 256, 0.0100726, 4581753
8, ABRIK, 16, 512, 1.75221e-06, 8287886
8, ABRIK, 16, 1024, 2.23307e-14, 16042172
8, ABRIK, 16, 2048, 2.26591e-14, 29825102
8, ABRIK, 16, 4096, 2.27467e-14, 57501802
8, ABRIK, 32, 32, 2.74362, 389662
8, ABRIK, 32, 64, 2.09663, 906970
8, ABRIK, 32, 128, 0.844003, 2595528
8, ABRIK, 32, 256, 0.135723, 4499920
8, ABRIK, 32, 512, 0.00185433, 8711664
8, ABRIK, 32, 1024, 1.24362e-08, 17024812
8, ABRIK, 32, 2048, 2.14425e-14, 29640255
8, ABRIK, 32, 4096, 2.12571e-14, 57803471
8, Spectra, 0, 1, 1.43453, 608743
8, Spectra, 0, 2, 1.43453, 609599
8, Spectra, 0, 4, 1.43453, 609147
8, Spectra, 0, 8, 1.43453, 608795
8, Spectra, 0, 16, 1.43453, 608766
8, Spectra, 0, 32, 0.502406, 862618
8, Spectra, 0, 64, 0.0538932, 1677480
8, Spectra, 0, 128, 0.00152536, 2796891
8, Spectra, 0, 256, 5.00114e-05, 6152398
8, Spectra, 0, 512, 1.53953e-14, 10330717
8, Spectra, 0, 1024, 1.53694e-14, 14615343
8, Spectra, 0, 2048, 1.53694e-14, 14616319
8, Spectra, 0, 4096, 1.53694e-14, 14611319
8, RSVD, 32, 1, 0.422731, 137747
8, RSVD, 32, 2, 0.422731, 152765
8, RSVD, 32, 4, 0.7163, 170478
8, RSVD, 32, 8, 1.02808, 485074
8, RSVD, 32, 16, 1.46071, 560107
8, RSVD, 32, 32, 1.59521, 409616
8, RSVD, 32, 64, 1.50351, 773735
8, RSVD, 32, 128, 1.44919, 1640292
8, RSVD, 32, 256, 1.2991, 2351620
8, RSVD, 32, 512, 1.08449, 4400907
8, RSVD, 32, 1024, 0.855004, 9284007
8, RSVD, 32, 2048, 0.605701, 18384164
8, RSVD, 32, 4096, 0.363746, 39463650
9, ABRIK, 1, 0, 1, 117973
9, ABRIK, 4, 4, 1.17738, 470504
9, ABRIK, 4, 8, 1.28253, 801999
9, ABRIK, 4, 16, 1.92349, 1445650
9, ABRIK, 4, 32, 1.04653, 2651679
9, ABRIK, 4, 64, 0.259136, 5160424
9, ABRIK, 4, 128, 0.0141205, 10496109
9, ABRIK, 4, 256, 6.39625e-08, 20943053
9, ABRIK, 4, 512, 1.89612e-14, 41017472
9, ABRIK, 4, 1024, 1.88277e-14, 77357021
9, ABRIK, 4, 2048, 1.9702e-14, 149058414
9, ABRIK, 4, 4096, 1.96866e-14, 295201848
9, ABRIK, 8, 8, 1.70213, 121291
9, ABRIK, 8, 16, 1.85449, 618204
9, ABRIK, 8, 32, 1.81829, 1505312
9, ABRIK, 8, 64, 0.421498, 3300518
9, ABRIK, 8, 128, 0.081337, 6847951
9, ABRIK, 8, 256, 0.00012464, 14079343
9, ABRIK, 8, 512, 6.00519e-12, 28561646
9, ABRIK, 8, 1024, 1.9755e-14, 54176230
9, ABRIK, 8, 2048, 2.09371e-14, 101773620
9, ABRIK, 8, 4096, 2.0497e-14, 198468571
9, ABRIK, 16, 16, 2.43668, 222209
9, ABRIK, 16, 32, 2.0302, 509587
9, ABRIK, 16, 64, 1.02465, 1193916
9, ABRIK, 16, 128, 0.239314, 2612335
9, ABRIK, 16, 256, 0.0118949, 5531446
9, ABRIK, 16, 512, 5.21195e-06, 9614231
9, ABRIK, 16, 1024, 2.2869e-14, 17676576
9, ABRIK, 16, 2048, 2.30218e-14, 34532958
9, ABRIK, 16, 4096, 2.25519e-14, 62978942
9, ABRIK, 32, 32, 2.73512, 154558
9, ABRIK, 32, 64, 2.03866, 745938
9, ABRIK, 32, 128, 0.911559, 1968849
9, ABRIK, 32, 256, 0.133607, 3702057
9, ABRIK, 32, 512, 0.00176075, 8183110
9, ABRIK, 32, 1024, 1.36648e-08, 14956139
9, ABRIK, 32, 2048, 2.16657e-14, 27484108
9, ABRIK, 32, 4096, 2.17389e-14, 52199696
9, Spectra, 0, 1, 1.43453, 607956
9, Spectra, 0, 2, 1.43453, 607799
9, Spectra, 0, 4, 1.43453, 607305
9, Spectra, 0, 8, 1.43453, 607352
9, Spectra, 0, 16, 1.43453, 600729
9, Spectra, 0, 32, 0.502406, 861716
9, Spectra, 0, 64, 0.0538932, 1673281
9, Spectra, 0, 128, 0.00152536, 2775833
9, Spectra, 0, 256, 5.00114e-05, 6114091
9, Spectra, 0, 512, 1.53953e-14, 10258902
9, Spectra, 0, 1024, 1.53694e-14, 14524702
9, Spectra, 0, 2048, 1.53694e-14, 14424605
9, Spectra, 0, 4096, 1.53694e-14, 14431555
9, RSVD, 32, 1, 0.44977, 151981
9, RSVD, 32, 2, 0.44977, 135544
9, RSVD, 32, 4, 0.716353, 262458
9, RSVD, 32, 8, 1.02176, 487962
9, RSVD, 32, 16, 1.47914, 556124
9, RSVD, 32, 32, 1.58049, 384142
9, RSVD, 32, 64, 1.53921, 780660
9, RSVD, 32, 128, 1.46299, 1822032
9, RSVD, 32, 256, 1.30995, 2650342
9, RSVD, 32, 512, 1.09224, 5026030
9, RSVD, 32, 1024, 0.857299, 9751291
9, RSVD, 32, 2048, 0.609451, 19407746
9, RSVD, 32, 4096, 0.361131, 37553554
